TIME;CO2;PM2,5;PM10;TEMPERATURE;HUMIDITY;CO2 CATEGORY;PM2,5 CATEGORY;PM10 CATEGORY;Status
2023-01-20T06:29:04+00:00;374;1;4;14,4;62,3141;GOOD;GOOD;GOOD;0
2023-01-20T06:30:07+00:00;373;1,1;3,3;14,4;62,3142;GOOD;GOOD;GOOD;0
2023-01-20T06:31:10+00:00;373;1,3;4,7;14,4;62,3143;GOOD;GOOD;GOOD;0
2023-01-20T06:32:13+00:00;380;1,3;6,1;14,4;62,3144;GOOD;GOOD;GOOD;0
2023-01-20T06:33:16+00:00;374;1;6,8;14,4;62,3145;GOOD;GOOD;GOOD;0
2023-01-20T06:34:19+00:00;380;1,3;7,6;14,5;62,3146;GOOD;GOOD;GOOD;0
2023-01-20T06:35:21+00:00;373;1,2;6,1;14,5;62,3147;GOOD;GOOD;GOOD;0
2023-01-20T06:36:24+00:00;377;3,6;6,4;14,6;62,3148;GOOD;GOOD;GOOD;0
2023-01-20T06:37:27+00:00;375;5,6;12,2;14,6;62,3149;GOOD;GOOD;GOOD;0
2023-01-20T06:38:30+00:00;376;17,2;20,7;14,6;62,315;GOOD;GOOD;GOOD;0
2023-01-20T06:39:33+00:00;376;17,8;20,6;14,6;62,3151;GOOD;GOOD;GOOD;0
2023-01-20T06:40:36+00:00;382;18,5;23,8;14,5;62,3152;GOOD;GOOD;GOOD;0
2023-01-20T06:41:38+00:00;381;16,7;20,5;14,4;62,3153;GOOD;GOOD;GOOD;0
2023-01-20T06:42:41+00:00;376;15,7;19,4;14,4;62,3154;GOOD;GOOD;GOOD;0
2023-01-20T06:43:44+00:00;375;19,4;27,8;14,3;62,3155;GOOD;GOOD;GOOD;0
2023-01-20T06:44:47+00:00;376;20,4;28,9;14,4;62,3156;GOOD;GOOD;GOOD;0
2023-01-20T06:45:50+00:00;375;20;34,4;14,4;62,3157;GOOD;GOOD;GOOD;0
2023-01-20T06:46:53+00:00;376;16,6;28,6;14,4;62,3158;GOOD;GOOD;GOOD;0
2023-01-20T06:47:55+00:00;375;15;22,6;14,5;62,3159;GOOD;GOOD;GOOD;0
2023-01-20T06:48:58+00:00;381;12,9;18,9;14,5;62,316;GOOD;GOOD;GOOD;0
2023-01-20T06:50:01+00:00;375;11,2;19,1;14,5;62,3161;GOOD;GOOD;GOOD;0
2023-01-20T06:51:04+00:00;376;11,2;16,4;14,6;62,3162;GOOD;GOOD;GOOD;0
2023-01-20T06:52:06+00:00;382;10,4;17,3;14,6;62,3163;GOOD;GOOD;GOOD;0
2023-01-20T06:53:09+00:00;375;9,8;14,6;14,6;62,3164;GOOD;GOOD;GOOD;0
2023-01-20T06:54:12+00:00;376;9,8;16;14,6;62,3165;GOOD;GOOD;GOOD;0
2023-01-20T06:55:15+00:00;376;9,2;14,4;14,6;62,3166;GOOD;GOOD;GOOD;0
2023-01-20T06:56:21+00:00;376;9;12,6;14,6;62,3167;GOOD;GOOD;GOOD;0
2023-01-20T06:57:21+00:00;375;8,3;12,4;14,6;62,3168;GOOD;GOOD;GOOD;0
2023-01-20T06:58:23+00:00;382;8,4;12,1;14,6;62,3169;GOOD;GOOD;GOOD;0
2023-01-20T06:59:26+00:00;376;7,9;11,6;14,6;62,317;GOOD;GOOD;GOOD;0
2023-01-20T07:00:29+00:00;376;7;10,3;14,6;62,3171;GOOD;GOOD;GOOD;0
2023-01-20T07:01:32+00:00;376;6,9;10;14,5;62,3172;GOOD;GOOD;GOOD;0
2023-01-20T07:02:35+00:00;376;7,3;15,3;14,5;62,3173;GOOD;GOOD;GOOD;0
2023-01-20T07:03:37+00:00;375;7;10,5;14,5;62,3174;GOOD;GOOD;GOOD;0
2023-01-20T07:04:40+00:00;377;7,1;11,8;14,6;62,3175;GOOD;GOOD;GOOD;0
2023-01-20T07:05:43+00:00;376;7;11,5;14,5;62,3176;GOOD;GOOD;GOOD;0
2023-01-20T07:06:46+00:00;377;6,5;11,2;14,6;62,3177;GOOD;GOOD;GOOD;0
2023-01-20T07:07:49+00:00;377;7,3;10,7;14,6;62,3178;GOOD;GOOD;GOOD;0
2023-01-20T07:08:52+00:00;377;6;9,8;14,6;62,3179;GOOD;GOOD;GOOD;0
2023-01-20T07:09:54+00:00;377;5,7;11,2;14,6;62,318;GOOD;GOOD;GOOD;0
2023-01-20T07:10:57+00:00;377;6,3;10,8;14,6;62,3181;GOOD;GOOD;GOOD;0
2023-01-20T07:12:00+00:00;378;5,6;11,5;14,6;62,3182;GOOD;GOOD;GOOD;0
2023-01-20T07:13:03+00:00;377;5,3;8,7;14,6;62,3183;GOOD;GOOD;GOOD;0
2023-01-20T07:14:05+00:00;377;6;9,6;14,6;62,3184;GOOD;GOOD;GOOD;0
2023-01-20T07:15:08+00:00;377;4,8;6,8;14,6;62,3185;GOOD;GOOD;GOOD;0
2023-01-20T07:16:11+00:00;384;4,8;9,1;14,6;62,3186;GOOD;GOOD;GOOD;0
2023-01-20T07:17:14+00:00;377;5,1;8,1;14,6;62,3187;GOOD;GOOD;GOOD;0
2023-01-20T07:18:19+00:00;384;4,4;6,4;14,6;62,3188;GOOD;GOOD;GOOD;0
2023-01-20T07:19:19+00:00;378;4,1;4,9;14,6;62,3189;GOOD;GOOD;GOOD;0
2023-01-20T07:20:22+00:00;377;5;7,8;14,6;62,319;GOOD;GOOD;GOOD;0
2023-01-20T07:21:25+00:00;378;4,9;7;14,6;62,3191;GOOD;GOOD;GOOD;0
2023-01-20T07:22:27+00:00;384;4,7;9,1;14,6;62,3192;GOOD;GOOD;GOOD;0
2023-01-20T07:23:30+00:00;378;3;5,8;14,6;62,3193;GOOD;GOOD;GOOD;0
2023-01-20T07:24:33+00:00;378;2,5;6,8;14,5;62,3194;GOOD;GOOD;GOOD;0
2023-01-20T07:25:36+00:00;378;2,2;7,4;14,3;62,3195;GOOD;GOOD;GOOD;0
2023-01-20T07:26:38+00:00;378;2,6;10,7;14;62,3196;GOOD;GOOD;GOOD;0
2023-01-20T07:27:41+00:00;378;18,3;23,6;13,9;62,3197;GOOD;GOOD;GOOD;0
2023-01-20T07:28:44+00:00;378;19,8;22,9;13,9;62,3198;GOOD;GOOD;GOOD;0
2023-01-20T07:29:47+00:00;385;18,9;25,1;14;62,3199;GOOD;GOOD;GOOD;0
2023-01-20T07:30:50+00:00;379;17;21,5;14,1;62,32;GOOD;GOOD;GOOD;0
2023-01-20T07:31:53+00:00;379;17,7;23,7;14,1;62,3201;GOOD;GOOD;GOOD;0
2023-01-20T07:32:56+00:00;379;17,5;21,3;14,2;62,3202;GOOD;GOOD;GOOD;0
2023-01-20T07:33:59+00:00;379;17,3;26;14,2;62,3203;GOOD;GOOD;GOOD;0
2023-01-20T07:35:02+00:00;379;14;22,1;14,3;62,3204;GOOD;GOOD;GOOD;0
2023-01-20T07:36:05+00:00;379;11,7;20,5;14,3;62,3205;GOOD;GOOD;GOOD;0
2023-01-20T07:37:07+00:00;380;10,7;15,7;14,4;62,3206;GOOD;GOOD;GOOD;0
2023-01-20T07:38:10+00:00;380;10;14;14,4;62,3207;GOOD;GOOD;GOOD;0
2023-01-20T07:39:13+00:00;380;9,2;14,9;14,4;62,3208;GOOD;GOOD;GOOD;0
2023-01-20T07:40:16+00:00;380;9,4;13,7;14,4;62,3209;GOOD;GOOD;GOOD;0
2023-01-20T07:41:18+00:00;388;9,3;12,7;14,4;62,321;GOOD;GOOD;GOOD;0
2023-01-20T07:42:21+00:00;387;9,3;12,2;14,4;62,3211;GOOD;GOOD;GOOD;0
2023-01-20T07:43:24+00:00;382;8,8;12,6;14,5;62,3212;GOOD;GOOD;GOOD;0
2023-01-20T07:44:27+00:00;381;9,1;13,3;14,5;62,3213;GOOD;GOOD;GOOD;0
2023-01-20T07:45:30+00:00;381;8,4;12,1;14,5;62,3214;GOOD;GOOD;GOOD;0
2023-01-20T07:46:32+00:00;381;8,2;12,2;14,5;62,3215;GOOD;GOOD;GOOD;0
2023-01-20T07:47:35+00:00;381;8,3;12,5;14,5;62,3216;GOOD;GOOD;GOOD;0
2023-01-20T07:48:38+00:00;381;7,4;10,4;14,5;62,3217;GOOD;GOOD;GOOD;0
2023-01-20T07:49:41+00:00;382;7,5;13;14,5;62,3218;GOOD;GOOD;GOOD;0
2023-01-20T07:50:44+00:00;381;6,5;10;14,5;62,3219;GOOD;GOOD;GOOD;0
2023-01-20T07:51:47+00:00;381;6,5;10,5;14,5;62,322;GOOD;GOOD;GOOD;0
2023-01-20T07:52:50+00:00;381;7,3;9,7;14,5;62,3221;GOOD;GOOD;GOOD;0
2023-01-20T07:53:53+00:00;382;6,7;8;14,5;62,3222;GOOD;GOOD;GOOD;0
2023-01-20T07:54:56+00:00;384;6,6;10;14,5;62,3223;GOOD;GOOD;GOOD;0
2023-01-20T07:55:59+00:00;384;6,5;9,1;14,5;62,3224;GOOD;GOOD;GOOD;0
2023-01-20T07:57:02+00:00;382;6,7;7,8;14,6;62,3225;GOOD;GOOD;GOOD;0
2023-01-20T07:58:04+00:00;390;6,8;9,2;14,5;62,3226;GOOD;GOOD;GOOD;0
2023-01-20T07:59:07+00:00;384;6,3;10;14,5;62,3227;GOOD;GOOD;GOOD;0
2023-01-20T08:00:10+00:00;384;6,4;10,6;14,5;62,3228;GOOD;GOOD;GOOD;0
2023-01-20T08:01:13+00:00;384;5,4;8;14,5;62,3229;GOOD;GOOD;GOOD;0
2023-01-20T08:02:15+00:00;391;5,4;9,5;14,5;62,323;GOOD;GOOD;GOOD;0
2023-01-20T08:03:18+00:00;384;5,8;8,4;14,5;62,3231;GOOD;GOOD;GOOD;0
2023-01-20T08:04:21+00:00;384;5,8;6,7;14,5;62,3232;GOOD;GOOD;GOOD;0
2023-01-20T08:05:24+00:00;385;5,4;8,4;14,5;62,3233;GOOD;GOOD;GOOD;0
2023-01-20T08:06:27+00:00;384;5,4;6,9;14,4;62,3234;GOOD;GOOD;GOOD;0
2023-01-20T08:07:29+00:00;385;5,2;9,6;14,5;62,3235;GOOD;GOOD;GOOD;0
2023-01-20T08:08:32+00:00;385;4,8;5,8;14,4;62,3236;GOOD;GOOD;GOOD;0
2023-01-20T08:09:35+00:00;385;4,6;7,1;14,4;62,3237;GOOD;GOOD;GOOD;0
2023-01-20T08:10:38+00:00;391;4,6;7,6;14,4;62,3238;GOOD;GOOD;GOOD;0
2023-01-20T08:11:41+00:00;385;4,6;5,4;14,4;62,3239;GOOD;GOOD;GOOD;0
2023-01-20T08:12:44+00:00;392;4,6;5,8;14,4;62,324;GOOD;GOOD;GOOD;0
2023-01-20T08:13:46+00:00;385;4,4;6;14,4;62,3241;GOOD;GOOD;GOOD;0
2023-01-20T08:14:49+00:00;385;4,5;7,5;14,4;62,3242;GOOD;GOOD;GOOD;0
2023-01-20T08:15:52+00:00;385;4,6;8;14,4;62,3243;GOOD;GOOD;GOOD;0
2023-01-20T08:16:55+00:00;386;4,4;7,3;14,4;62,3244;GOOD;GOOD;GOOD;0
2023-01-20T08:17:57+00:00;385;4,3;6,6;14,4;62,3245;GOOD;GOOD;GOOD;0
2023-01-20T08:19:00+00:00;386;4,4;6,5;14,4;62,3246;GOOD;GOOD;GOOD;0
2023-01-20T08:20:03+00:00;386;3,7;4,7;14,4;62,3247;GOOD;GOOD;GOOD;0
2023-01-20T08:21:06+00:00;385;4,1;7,9;14,4;62,3248;GOOD;GOOD;GOOD;0
2023-01-20T08:22:09+00:00;386;3,9;7,9;14,4;62,3249;GOOD;GOOD;GOOD;0
2023-01-20T08:23:12+00:00;386;4;7,8;14,4;62,325;GOOD;GOOD;GOOD;0
2023-01-20T08:24:15+00:00;386;4,1;6,6;14,4;62,3251;GOOD;GOOD;GOOD;0
2023-01-20T08:25:17+00:00;386;3,9;8,6;14,4;62,3252;GOOD;GOOD;GOOD;0
2023-01-20T08:26:20+00:00;392;3,8;5,8;14,5;62,3253;GOOD;GOOD;GOOD;0
2023-01-20T08:27:23+00:00;386;3,7;6,2;14,4;62,3254;GOOD;GOOD;GOOD;0
2023-01-20T08:28:26+00:00;386;3,6;5,3;14,5;62,3255;GOOD;GOOD;GOOD;0
2023-01-20T08:29:29+00:00;391;3,5;5,7;14,5;62,3256;GOOD;GOOD;GOOD;0
2023-01-20T08:30:32+00:00;386;3,8;5,4;14,4;62,3257;GOOD;GOOD;GOOD;0
2023-01-20T08:31:34+00:00;387;3,7;5,7;14,4;62,3258;GOOD;GOOD;GOOD;0
2023-01-20T08:32:37+00:00;392;3,5;8,1;14,4;62,3259;GOOD;GOOD;GOOD;0
2023-01-20T08:33:40+00:00;387;3,4;7,5;14,4;62,326;GOOD;GOOD;GOOD;0
2023-01-20T08:34:44+00:00;386;3,3;4,9;14,4;62,3261;GOOD;GOOD;GOOD;0
2023-01-20T08:35:46+00:00;387;3,3;5;14,5;62,3262;GOOD;GOOD;GOOD;0
2023-01-20T08:36:49+00:00;387;3,3;6,8;14,5;62,3263;GOOD;GOOD;GOOD;0
2023-01-20T08:37:52+00:00;387;3,3;4,7;14,5;62,3264;GOOD;GOOD;GOOD;0
2023-01-20T08:38:55+00:00;387;3,4;4,6;14,5;62,3265;GOOD;GOOD;GOOD;0
2023-01-20T08:39:57+00:00;386;2,9;6,7;14,5;62,3266;GOOD;GOOD;GOOD;0
2023-01-20T08:41:00+00:00;387;2,9;6,8;14,5;62,3267;GOOD;GOOD;GOOD;0
2023-01-20T08:42:03+00:00;387;2,8;4,5;14,5;62,3268;GOOD;GOOD;GOOD;0
2023-01-20T08:43:06+00:00;387;2,9;5,2;14,5;62,3269;GOOD;GOOD;GOOD;0
2023-01-20T08:44:09+00:00;387;3;5,9;14,5;62,327;GOOD;GOOD;GOOD;0
2023-01-20T08:45:12+00:00;387;2,8;4;14,5;62,3271;GOOD;GOOD;GOOD;0
2023-01-20T08:46:16+00:00;387;3,1;5,1;14,5;62,3272;GOOD;GOOD;GOOD;0
2023-01-20T08:47:18+00:00;387;2,7;5,6;14,5;62,3273;GOOD;GOOD;GOOD;0
2023-01-20T08:48:21+00:00;388;3;5,3;14,5;62,3274;GOOD;GOOD;GOOD;0
2023-01-20T08:49:24+00:00;387;2,8;5,9;14,6;62,3275;GOOD;GOOD;GOOD;0
2023-01-20T08:50:29+00:00;392;2,8;5,7;14,5;62,3276;GOOD;GOOD;GOOD;0
2023-01-20T08:51:29+00:00;387;2,7;4,6;14,6;62,3277;GOOD;GOOD;GOOD;0
2023-01-20T08:52:32+00:00;387;2,3;3,5;14,6;62,3278;GOOD;GOOD;GOOD;0
2023-01-20T08:53:35+00:00;387;2,6;5,3;14,6;62,3279;GOOD;GOOD;GOOD;0
2023-01-20T08:54:38+00:00;387;2,3;4;14,6;62,328;GOOD;GOOD;GOOD;0
2023-01-20T08:55:40+00:00;387;2,3;4,8;14,6;62,3281;GOOD;GOOD;GOOD;0
2023-01-20T08:56:43+00:00;387;2,4;4,3;14,6;62,3282;GOOD;GOOD;GOOD;0
2023-01-20T08:57:46+00:00;387;2,4;5,6;14,6;62,3283;GOOD;GOOD;GOOD;0
2023-01-20T08:58:49+00:00;387;2,5;4,9;14,6;62,3284;GOOD;GOOD;GOOD;0
2023-01-20T08:59:52+00:00;387;2,4;3,8;14,6;62,3285;GOOD;GOOD;GOOD;0
2023-01-20T09:00:54+00:00;387;2,3;3,9;14,5;62,3286;GOOD;GOOD;GOOD;0
2023-01-20T09:01:57+00:00;387;2,4;4,5;14,6;62,3287;GOOD;GOOD;GOOD;0
2023-01-20T09:03:00+00:00;387;2,4;5;14,5;62,3288;GOOD;GOOD;GOOD;0
2023-01-20T09:04:03+00:00;387;2,4;4,1;14,6;62,3289;GOOD;GOOD;GOOD;0
2023-01-20T09:05:06+00:00;387;2,5;4,9;14,6;62,329;GOOD;GOOD;GOOD;0
2023-01-20T09:06:09+00:00;387;2,1;5,2;14,6;62,3291;GOOD;GOOD;GOOD;0
2023-01-20T09:07:11+00:00;387;2,1;4,1;14,6;62,3292;GOOD;GOOD;GOOD;0
2023-01-20T09:08:14+00:00;387;2,4;5;14,6;62,3293;GOOD;GOOD;GOOD;0
2023-01-20T09:09:17+00:00;387;2,4;3,5;14,6;62,3294;GOOD;GOOD;GOOD;0
2023-01-20T09:10:20+00:00;393;2,3;3,8;14,6;62,3295;GOOD;GOOD;GOOD;0
2023-01-20T09:11:23+00:00;387;2,2;4;14,6;62,3296;GOOD;GOOD;GOOD;0
2023-01-20T09:12:26+00:00;393;2;3,9;14,6;62,3297;GOOD;GOOD;GOOD;0
2023-01-20T09:13:28+00:00;387;2,1;4,2;14,6;62,3298;GOOD;GOOD;GOOD;0
2023-01-20T09:14:32+00:00;392;2,3;4,9;14,6;62,3299;GOOD;GOOD;GOOD;0
2023-01-20T09:15:34+00:00;387;2;4,5;14,6;62,33;GOOD;GOOD;GOOD;0
2023-01-20T09:16:37+00:00;1000;2,1;5,2;14,6;62,3301;Moderate;GOOD;GOOD;1
2023-01-20T09:17:40+00:00;1000;2,4;3,9;14,6;62,3302;Moderate;GOOD;GOOD;1
2023-01-20T09:18:43+00:00;1000;2,1;3,9;14,6;62,3303;Moderate;GOOD;GOOD;1
2023-01-20T09:19:46+00:00;1000;2,2;5,6;14,6;62,3304;Moderate;GOOD;GOOD;1
2023-01-20T09:20:48+00:00;1000;2,3;5,1;14,6;62,3305;Moderate;GOOD;GOOD;1
2023-01-20T09:21:51+00:00;1000;1,7;3,8;14,6;62,3306;Moderate;GOOD;GOOD;1
2023-01-20T09:22:55+00:00;1000;1,9;4,6;14,6;62,3307;Moderate;GOOD;GOOD;1
2023-01-20T09:23:57+00:00;1000;2;4,3;14,6;62,3308;Moderate;GOOD;GOOD;1
2023-01-20T09:25:00+00:00;1000;2;5,4;14,6;62,3309;Moderate;GOOD;GOOD;1
2023-01-20T09:26:03+00:00;1000;2,3;5,5;14,6;62,331;Moderate;GOOD;GOOD;1
2023-01-20T09:27:05+00:00;1000;1,9;3,3;14,6;62,3311;Moderate;GOOD;GOOD;1
2023-01-20T09:28:08+00:00;1000;1,9;5,5;14,6;62,3312;Moderate;GOOD;GOOD;1
2023-01-20T09:29:11+00:00;1000;1,6;4;14,6;62,3313;Moderate;GOOD;GOOD;1
2023-01-20T09:30:14+00:00;1000;1,6;3,9;14,6;62,3314;Moderate;GOOD;GOOD;1
2023-01-20T09:31:17+00:00;1000;2,1;5;14,6;62,3315;Moderate;GOOD;GOOD;1
2023-01-20T09:32:20+00:00;1000;1,7;5,2;14,6;62,3316;Moderate;GOOD;GOOD;1
2023-01-20T09:33:23+00:00;394;1,8;4,5;14,6;62,3317;GOOD;GOOD;GOOD;0
2023-01-20T09:34:26+00:00;388;1,8;4,3;14,6;62,3318;GOOD;GOOD;GOOD;0
2023-01-20T09:35:28+00:00;388;1,7;4,6;14,6;62,3319;GOOD;GOOD;GOOD;0
2023-01-20T09:36:31+00:00;388;1,7;3;14,6;62,332;GOOD;GOOD;GOOD;0
2023-01-20T09:37:34+00:00;388;1,8;4,1;14,6;62,3321;GOOD;GOOD;GOOD;0
2023-01-20T09:38:37+00:00;396;1,7;5,8;14,7;62,3322;GOOD;GOOD;GOOD;0
2023-01-20T09:39:43+00:00;388;1,6;3,5;14,7;62,3323;GOOD;GOOD;GOOD;0
2023-01-20T09:40:45+00:00;396;1,7;4,6;14,7;62,3324;GOOD;GOOD;GOOD;0
2023-01-20T09:41:48+00:00;388;1,6;4,1;14,7;62,3325;GOOD;GOOD;GOOD;0
2023-01-20T09:42:51+00:00;389;1,7;6,5;14,7;62,3326;GOOD;GOOD;GOOD;0
2023-01-20T09:43:54+00:00;388;1,7;5,8;14,7;62,3327;GOOD;GOOD;GOOD;0
2023-01-20T09:44:57+00:00;397;2;11,6;14,8;62,3328;GOOD;GOOD;GOOD;0
2023-01-20T09:45:59+00:00;389;2;12;14,8;62,3329;GOOD;GOOD;GOOD;0
2023-01-20T09:47:02+00:00;389;1,7;6,5;14,8;62,333;GOOD;GOOD;GOOD;0
2023-01-20T09:48:05+00:00;389;2,2;11,3;14,9;62,3331;GOOD;GOOD;GOOD;0
2023-01-20T09:49:08+00:00;389;2;8;14,9;62,3332;GOOD;GOOD;GOOD;0
2023-01-20T09:50:10+00:00;390;1,8;8,2;14,9;62,3333;GOOD;GOOD;GOOD;0
2023-01-20T09:51:13+00:00;390;1,7;5,8;14,9;62,3334;GOOD;GOOD;GOOD;0
2023-01-20T09:52:17+00:00;398;1,4;4,8;14,9;62,3335;GOOD;GOOD;GOOD;0
2023-01-20T09:53:19+00:00;391;1,4;5,8;14,9;62,3336;GOOD;GOOD;GOOD;0
2023-01-20T09:54:22+00:00;390;1,8;5,8;14,9;62,3337;GOOD;GOOD;GOOD;0
2023-01-20T09:55:25+00:00;390;1,6;6,1;15;62,3338;GOOD;GOOD;GOOD;0
2023-01-20T09:56:28+00:00;391;1,5;4,7;15;62,3339;GOOD;GOOD;GOOD;0
2023-01-20T09:57:31+00:00;391;1,5;7,1;14,9;62,334;GOOD;GOOD;GOOD;0
2023-01-20T09:58:33+00:00;391;1,4;4,2;15;62,3341;GOOD;GOOD;GOOD;0
2023-01-20T09:59:36+00:00;391;1,2;2,3;15;62,3342;GOOD;GOOD;GOOD;0
2023-01-20T10:00:39+00:00;390;1,3;3,6;15;62,3343;GOOD;GOOD;GOOD;0
2023-01-20T10:01:42+00:00;398;1,5;3,6;15;62,3344;GOOD;GOOD;GOOD;0
2023-01-20T10:02:44+00:00;390;1,3;2,4;15;62,3345;GOOD;GOOD;GOOD;0
2023-01-20T10:03:47+00:00;390;1,3;3,5;15;62,3346;GOOD;GOOD;GOOD;0
2023-01-20T10:04:50+00:00;389;1,2;5,2;15;62,3347;GOOD;GOOD;GOOD;0
2023-01-20T10:05:53+00:00;389;1,5;5,8;15;62,3348;GOOD;GOOD;GOOD;0
2023-01-20T10:06:55+00:00;389;1,4;3,4;15;62,3349;GOOD;GOOD;GOOD;0
2023-01-20T10:07:58+00:00;389;1,4;3,5;15;62,335;GOOD;GOOD;GOOD;0
2023-01-20T10:09:01+00:00;389;1,3;3,4;15,1;62,3351;GOOD;GOOD;GOOD;0
2023-01-20T10:10:04+00:00;389;1,3;3,2;15;62,3352;GOOD;GOOD;GOOD;0
2023-01-20T10:11:07+00:00;389;1,1;3,3;15;62,3353;GOOD;GOOD;GOOD;0
2023-01-20T10:12:09+00:00;389;1,3;4,4;15,1;62,3354;GOOD;GOOD;GOOD;0
2023-01-20T10:13:12+00:00;389;2,4;20,8;15,1;62,3355;GOOD;GOOD;GOOD;0
2023-01-20T10:14:16+00:00;388;2,6;21,2;15,1;62,3356;GOOD;GOOD;GOOD;0
2023-01-20T10:15:18+00:00;389;2;11,3;15,1;62,3357;GOOD;GOOD;GOOD;0
2023-01-20T10:16:21+00:00;388;2,2;16;15,1;62,3358;GOOD;GOOD;GOOD;0
2023-01-20T10:17:24+00:00;389;2,3;23,4;15,1;62,3359;GOOD;GOOD;GOOD;0
2023-01-20T10:18:27+00:00;389;2,2;12,9;15,1;62,336;GOOD;GOOD;GOOD;0
2023-01-20T10:19:29+00:00;388;1,7;13,2;15,1;62,3361;GOOD;GOOD;GOOD;0
2023-01-20T10:20:32+00:00;388;2;10,7;15,1;62,3362;GOOD;GOOD;GOOD;0
2023-01-20T10:21:35+00:00;389;2;10;15,1;62,3363;GOOD;GOOD;GOOD;0
2023-01-20T10:22:38+00:00;389;1,9;9,9;15,1;62,3364;GOOD;GOOD;GOOD;0
2023-01-20T10:23:40+00:00;389;1,8;9,3;15,1;62,3365;GOOD;GOOD;GOOD;0
2023-01-20T10:24:43+00:00;388;2,2;17,4;15,1;62,3366;GOOD;GOOD;GOOD;0
2023-01-20T10:25:46+00:00;388;2,8;20,9;15,1;62,3367;GOOD;GOOD;GOOD;0
2023-01-20T10:26:49+00:00;388;2,7;17,5;15,1;62,3368;GOOD;GOOD;GOOD;0
2023-01-20T10:27:51+00:00;388;2,5;22,6;15,1;62,3369;GOOD;GOOD;GOOD;0
2023-01-20T10:28:54+00:00;388;2,7;23,7;15,1;62,337;GOOD;GOOD;GOOD;0
2023-01-20T10:29:57+00:00;389;2,6;23,5;15,1;62,3371;GOOD;GOOD;GOOD;0
2023-01-20T10:31:00+00:00;389;2,3;18,5;15,1;62,3372;GOOD;GOOD;GOOD;0
2023-01-20T10:32:03+00:00;388;2;12,2;15,1;62,3373;GOOD;GOOD;GOOD;0
2023-01-20T10:33:05+00:00;388;1,9;12,6;15,1;62,3374;GOOD;GOOD;GOOD;0
2023-01-20T10:34:10+00:00;388;1,8;12;15;62,3375;GOOD;GOOD;GOOD;0
2023-01-20T10:35:11+00:00;389;2,1;12,9;15;62,3376;GOOD;GOOD;GOOD;0
2023-01-20T10:36:13+00:00;388;2,1;13,2;15;62,3377;GOOD;GOOD;GOOD;0
2023-01-20T10:37:16+00:00;388;2,8;20,4;15;62,3378;GOOD;GOOD;GOOD;0
2023-01-20T10:38:19+00:00;388;3,2;20,8;15;62,3379;GOOD;GOOD;GOOD;0
2023-01-20T10:39:22+00:00;388;2,1;14,4;15,1;62,338;GOOD;GOOD;GOOD;0
2023-01-20T10:40:24+00:00;389;2,5;16,8;15,1;62,3381;GOOD;GOOD;GOOD;0
2023-01-20T10:41:27+00:00;388;2,7;13,5;15,1;62,3382;GOOD;GOOD;GOOD;0
2023-01-20T10:42:30+00:00;389;2;12;15,2;62,3383;GOOD;GOOD;GOOD;0
2023-01-20T10:43:33+00:00;389;2,2;11,3;15,2;62,3384;GOOD;GOOD;GOOD;0
2023-01-20T10:44:36+00:00;390;2;10,5;15,2;62,3385;GOOD;GOOD;GOOD;0
2023-01-20T10:45:39+00:00;389;2,1;11,9;15,1;62,3386;GOOD;GOOD;GOOD;0
2023-01-20T10:46:42+00:00;396;2,2;8,9;15,1;62,3387;GOOD;GOOD;GOOD;0
2023-01-20T10:47:45+00:00;388;2,1;12,7;15,1;62,3388;GOOD;GOOD;GOOD;0
2023-01-20T10:48:47+00:00;394;2,2;11,3;15,2;62,3389;GOOD;GOOD;GOOD;0
2023-01-20T10:49:50+00:00;388;2;14,5;15,2;62,339;GOOD;GOOD;GOOD;0
2023-01-20T10:50:53+00:00;388;2,3;12,3;15,3;62,3391;GOOD;GOOD;GOOD;0
2023-01-20T10:51:56+00:00;388;2,4;10,4;15,3;62,3392;GOOD;GOOD;GOOD;0
2023-01-20T10:52:59+00:00;394;2,1;12,2;15,3;62,3393;GOOD;GOOD;GOOD;0
2023-01-20T10:54:01+00:00;388;2,2;16,1;15,4;62,3394;GOOD;GOOD;GOOD;0
2023-01-20T10:55:04+00:00;396;1,5;8,1;15,4;62,3395;GOOD;GOOD;GOOD;0
2023-01-20T10:56:07+00:00;389;2,1;12,4;15,5;62,3396;GOOD;GOOD;GOOD;0
2023-01-20T10:57:10+00:00;388;1,9;10,4;15,5;62,3397;GOOD;GOOD;GOOD;0
2023-01-20T10:58:12+00:00;388;2,1;9,5;15,5;62,3398;GOOD;GOOD;GOOD;0
2023-01-20T10:59:15+00:00;388;2,2;15;15,5;62,3399;GOOD;GOOD;GOOD;0
2023-01-20T11:00:18+00:00;388;1,8;8,4;15,5;62,34;GOOD;GOOD;GOOD;0
2023-01-20T11:01:21+00:00;388;1,8;8,9;15,5;62,3401;GOOD;GOOD;GOOD;0
2023-01-20T11:02:23+00:00;396;1,9;10;15,5;62,3402;GOOD;GOOD;GOOD;0
2023-01-20T11:03:26+00:00;388;1,7;6,2;15,5;62,3403;GOOD;GOOD;GOOD;0
2023-01-20T11:04:29+00:00;388;1,7;7,3;15,5;62,3404;GOOD;GOOD;GOOD;0
2023-01-20T11:05:32+00:00;387;1,9;9,4;15,4;62,3405;GOOD;GOOD;GOOD;0
2023-01-20T11:06:35+00:00;388;2;8,5;15,5;62,3406;GOOD;GOOD;GOOD;0
